workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
3438,2025,a dual-tier adaptive one-class classification ids for emerging cyberthreats,uddin m.a.; aryal s.; bouadjenek m.r.; al-hawawreh m.; talukder m.a.,computer communications,scopus,6,59,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3440,2025,cutting-edge intrusion detection in iot networks: a focus on ensemble models,sama n.u.; ullah s.; ahsan kazmi s.m.; mazzara m.,ieee access,scopus,4,164,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3442,2025,leveraging blockchain with chaotic oppositional barnacles mating optimizer-based deep learning model for secure iot environment in consumer electronics,alrayes f.s.; alruwais n.; al-wesabi f.n.; alashjaee a.m.; alharbi a.a.k.; salama a.s.,fractals,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3443,2025,reinforcement learning-based voting for feature drift-aware intrusion detection: an incremental learning framework,shyaa m.a.; ibrahim n.f.; zainol z.b.; abdullah r.; anbar m.,ieee access,scopus,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3445,2025,cybersecurity in the ai era: analyzing the impact of machine learning on intrusion detection,dong h.; kotenko i.,knowledge and information systems,scopus,2,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3447,2025,security in 6g-based autonomous vehicular networks: detecting network anomalies with decentralized federated learning,zhang j.; luo c.; jiang y.; min g.,ieee vehicular technology magazine,scopus,1,44,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3451,2025,trust score prediction and management in iot ecosystems using markov chains and madm techniques,bampatsikos m.; politis i.; ioannidis t.; xenakis c.,ieee transactions on consumer electronics,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3453,2025,fed-ugi: federated undersampling learning framework with gini impurity for imbalanced network intrusion detection,zheng m.; hu x.; hu y.; zheng x.; luo y.,ieee transactions on information forensics and security,scopus,0,92,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3457,2025,aill-ids: an automatic incremental lifetime learning intrusion detection system for vehicular ad hoc networks,huang y.; ma m.,ieee transactions on intelligent transportation systems,scopus,0,107,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3460,2025,accfit-ids: accuracy-based feature inclusion technique for intrusion detection system,rajathi c.; rukmani p.,systems science and control engineering,scopus,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3465,2025,a secure and robust machine learning model for intrusion detection in internet of vehicles,tiwari p.k.; prakash s.; tripathi a.; yang t.; rathore r.s.; aggarwal m.; shukla n.k.,ieee access,scopus,2,164,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3466,2024,generative spatiotemporal image exploitation for datacenter traffic prediction,byun g.; yang h.; raza s.m.; kim m.; chung m.y.; choo h.,computer networks,scopus,2,68,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3469,2024,"recent advances in anomaly detection in internet of things: status, challenges, and perspectives",adhikari d.; jiang w.; zhan j.; rawat d.b.; bhattarai a.,computer science review,scopus,13,38,13,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3474,2024,gradient correlation based detection of adversarial attacks on vehicular networks,lai y.; wei j.; chen y.,computer networks,scopus,0,68,0,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3477,2024,explainable deep learning approach for advanced persistent threats (apts) detection in cybersecurity: a review,mutalib n.h.a.; sabri a.q.m.; wahab a.w.a.; abdullah e.r.m.f.; aldahoul n.,artificial intelligence review,scopus,12,,12,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3482,2025,optimisation of multiple clustering based undersampling using artificial bee colony: application to improved detection of obfuscated patterns without adversarial training,maneerat t.; iam-on n.; boongoen t.; kirimasthong k.; naik n.; yang l.; shen q.,information sciences,scopus,0,113,,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
3483,2024,evolving cybersecurity frontiers: a comprehensive survey on concept drift and feature dynamics aware machine and deep learning in intrusion detection systems,shyaa m.a.; ibrahim n.f.; zainol z.; abdullah r.; anbar m.; alzubaidi l.,engineering applications of artificial intelligence,scopus,17,65,17,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3488,2024,enhancing trustworthiness in ml-based network intrusion detection with uncertainty quantification,talpini j.; sartori f.; savi m.,journal of reliable intelligent environments,scopus,3,,3,Q1,quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3489,2024,optimizing random forests to detect intrusion in the internet of things,majidian s.z.; taghipoureivazi s.; arasteh b.; ghaffari a.,computers and electrical engineering,scopus,5,,5,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3490,2025,edge-featured multi-hop attention graph neural network for intrusion detection system,deng p.; huang y.,computers and security,scopus,5,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3491,2024,attack detection in iot network using support vector machine and improved feature selection technique,ben henda n.; msolli a.; haggui i.; helali a.; maaref h.,journal of network and systems management,scopus,2,,2,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3493,2024,enhanced intrusion detection model based on principal component analysis and variable ensemble machine learning algorithm,john a.; isnin i.f.b.; madni s.h.h.; muchtar f.b.,intelligent systems with applications,scopus,7,,7,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3497,2024,extracting optimal number of features for machine learning models in multilayer iot attacks,sukhni b.a.; manna s.k.; dave j.m.; zhang l.,sensors,scopus,1,126,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3498,2024,a two stage lightweight approach for intrusion detection in internet of things,li z.; yao w.,expert systems with applications,scopus,7,118,7,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3500,2024,fidwatch: federated incremental distillation for continuous monitoring of iot security threats,alrashdi i.; sallam k.m.; alrowaily m.a.; alruwaili o.; arain b.,ad hoc networks,scopus,1,51,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3501,2024,the use of multi-task learning in cybersecurity applications: a systematic literature review,ibrahim s.; catal c.; kacem t.,neural computing and applications,scopus,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3503,2024,bids: an efficient intrusion detection system for in-vehicle networks using a two-stage binarised neural network on low-cost fpga,rangsikunpum a.; amiri s.; ost l.,journal of systems architecture,scopus,3,32,3,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3504,2024,efficientnetv2-regnet: an effective deep learning framework for secure sdn based iot network,swathi b.; kolisetty s.s.; sivanarayana g.v.; battula s.r.,cluster computing,scopus,0,,0,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3510,2024,a novel optimization-driven deep learning framework for the detection of ddos attacks,batchu r.k.; bikku t.; thota s.; seetha h.; ayoade a.a.,scientific reports,scopus,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3511,2024,privacy-preserving synthetic data generation method for iot-sensor network ids using ctgan,alabdulwahab s.; kim y.-t.; son y.,sensors,scopus,2,126,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3512,2024,guide: gan-based uav ids enhancement,yoo j.d.; kim h.; kim h.k.,computers and security,scopus,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3513,2024,enhancing the security in iot and iiot networks: an intrusion detection scheme leveraging deep transfer learning,ahmad b.; wu z.; huang y.; rehman s.u.,knowledge-based systems,scopus,8,96,8,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3514,2024,shielding networks: enhancing intrusion detection with hybrid feature selection and stack ensemble learning,alsaffar a.m.; nouri-baygi m.; zolbanin h.m.,journal of big data,scopus,11,,11,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3527,2024,res2net-ernn: deep learning based cyberattack classification in software defined network,maddu m.; rao y.n.,cluster computing,scopus,2,,2,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3531,2025,a hybrid cnn-lstm approach for intelligent cyber intrusion detection system,bamber s.s.; katkuri a.v.r.; sharma s.; angurala m.,computers and security,scopus,7,,inf,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3534,2024,assessing the effectiveness of dimensionality reduction on the interpretability of opaque machine learning-based attack detection systems,zouhri h.; idri a.; hakkoum h.,computers and electrical engineering,scopus,1,,1,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
3535,2024,adversarial robustness of deep reinforcement learning-based intrusion detection,merzouk m.a.; neal c.; delas j.; yaich r.; boulahia-cuppens n.; cuppens f.,international journal of information security,scopus,4,,4,Q1,quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
