workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
147,2022,cnn-cgan: a new approach for intrusion detection based on generative adversarial networks,"['z ji', 'x gao']",… conference on emerging networking architecture and …,google,3,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
148,2022,intrusion detection method based on wasserstein generative adversarial network,"['q zou', 'w guan']",… international conference on frontiers of …,google,4,,1.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
149,2024,understanding the ineffectiveness of the transfer attack in intrusion detection system,"['r duan', 'w zhao', 'zj luo', 'n wang', 'y liu']",Network Security Empowered by Artificial Intelligence,google,1,,1,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
151,2022,hybrid intrusion detection system for wireless iot networks using deep learning algorithm,"['j simon', 'n kapileswar', 'pk polasi']",computers and electrical …,google,45,,15,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
154,2023,towards evaluating the robustness of deep intrusion detection models in adversarial environment,"['s srinivasan', 'a soman']",authorea preprints,google,4,,2,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
155,2023,an adversarial examples against deep learning-based network intrusion detection system: a review,"['aa yunusa', 'fu zambuk', ""bi ya'u""]","ATBU Journal of Science, Technology and Education",google,2,,1,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
157,2023,adversarial data-augmented resilient intrusion detection system for unmanned aerial vehicles,"['m asif', 'ma rahman', 'k akkaya']",… conference on big …,google,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
158,2023,cycle‐consistent generative adversarial network optimized with water strider optimization algorithm fostered intrusion detection framework for securing cloud …,"['bc preethi', 'g sugitha', 'g kavitha']",… and computation: practice …,google,5,,2.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
159,2024,flash: a comprehensive approach to intrusion detection via provenance graph representation learning,"['mu rehman', 'h ahmadi']",ieee symposium on …,google,39,,39,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
160,2024,a review of generative adversarial networks for security applications,"['sm rayavarapu', 'sp tammineni', 'sr gottapu']","… automatyka, pomiary w …",google,5,,5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
161,2022,determine the optimal hidden layers and neurons in the generative adversarial networks topology for the intrusion detection systems,"['a lamjid', 'kaz ariffin', 'mjab aziz']",… conference on cyber …,google,4,,1.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
164,2024,ids-gan: adversarial attack against intrusion detection based on generative adversarial networks,"['d wang', 'x wang', 'j fei']","International Conference on Computer Vision, Image and Deep Learning",google,1,,1,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
165,2023,intrusion detection for internet of things networks using attention mechanism and bigru,"['y song', 'd zhang', 'y li', 's shi', 'p duan']",international …,google,7,,3.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
166,2022,integrated framework for intrusion detection through adversarial sampling and enhanced deep correlated hierarchical network.,"['d venkatraman', 'r narayanan']",Revue d'Intelligence Artificielle,google,3,,1,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
167,2022,tantra: timing-based adversarial network traffic reshaping attack,"['y sharon', 'd berend', 'y liu', 'a shabtai']",ieee transactions on information forensics and security,google,43,,14.33333333333333,,none,maybe_include,include,include,pass,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,unranked
168,2022,data-balancing algorithm based on generative adversarial network for robust network intrusion detection,"['ih liu', 'ce hsieh', 'wm lin', 'js li', 'cf li']",journal of robotics …,google,2,,0.66666666666666663,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
169,2023,ids-gan: stepping up intrusion detection method using gan algorithm,"['f haoyi', 's anjani']",international journal of informatics and …,google,4,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
170,2023,utilizing autoencoder to improve the robustness of intrusion detection systems against adversarial attacks,"['p kibenge-macleod', 'q ye', 'f cui']",globecom-…,google,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
171,2024,deep learning-powered intrusion detection systems: enhancing efficiency in network security,"['m balamurugan', 'ub varanasi']",… on advances in …,google,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
172,2025,intrusion detection in networks using adversarial networks and weighted encoder components,"['nk chaubey', 'r dahiya', 'r venkateswaran']",… techniques for data …,google,1,,inf,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
173,2023,enhanced capsule generative adversarial network with blockchain fostered intrusion detection system for enhancing cyber security in cloud,"['rr kanth', 'tp jacob']",… on smart technologies and systems for …,google,3,,1.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
174,2022,a stratified iot deep learning based intrusion detection system,"['i idrissi', 'm azizi', 'o moussaoui']",international …,google,22,,7.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
175,2023,unsupervised gan-based intrusion detection system using temporal convolutional networks and self-attention,"['pf de araujo-filho', 'm naili', 'g kaddoum']",… on network and …,google,42,,21,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
177,2022,network unknown‐threat detection based on a generative adversarial network and evolutionary algorithm,"['j zhou', 'z wu', 'y xue', 'm li']",international journal of …,google,7,,2.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
178,2022,adversarial attacks against iot networks using conditional gan based learning,"['h benaddi', 'm jouhari', 'k ibrahimi']",ieee global communications conference,google,23,,7.666666666666667,,none,include,not_reviewed_at_this_stage,include,pass,not_survey,nids,not_reviewed_at_this_stage,yes,no,not_selected_for_taxonomy_mapping,no,unranked
180,2025,hcrp‐osd: fine‐grained open‐set intrusion detection based on hybrid convolution and adversarial reciprocal points learning,"['n cai', 'y jiang', 'h zhang', 'z yang']",Concurrency and Computation: Practice and Experience,google,0,,,,none,maybe_include,include,include,fail,not_survey,nids,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
181,2022,auxiliary classifier generative adversarial network assisted intrusion detection system,"['k zhang', 'h qin', 'y jin', 'h wang']",international …,google,2,,0.66666666666666663,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
183,2023,generative adversarial networks-driven cyber threat intelligence detection framework for securing internet of things,"['ma ferrag', 'd hamouda', 'm debbah']",… computing in smart …,google,15,,7.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
184,2023,deep reinforcement learning-based intrusion detection in iot system: a review,"['h zhang', 'c maple']",international conference on ai and the …,google,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
186,2024,a comparative analysis of the tdcgan model for data balancing and intrusion detection,"['m jamoos', 'am mora', 'm alkhanafseh', 'o surakhi']",signals,google,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
187,2024,a deep and systematic review of the intrusion detection systems based on machine learning and deep learning techniques,"['nk guhan', 's ravindran']",…,google,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
188,2024,"a novel method of improving intrusion detection systems robustness against adversarial attacks, through feature omission and a committee of classifiers","['m pawlicki', 'f uccello', ""s d'antonio"", 'r kozik']",European Symposium on Research in Computer Security,google,0,,0,,none,include,not_reviewed_at_this_stage,include,pass,not_survey,maybe_nids,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
189,2024,a robust and trustworthy intrusion detection system using adversarial machine learning and xai,"['nn tai', 'nd tan', 'tn to', 'pt duy']",International Conference on Advanced Technologies for Communications (ATC),google,0,,0,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
191,2022,adversarial training for deep learning-based cyberattack detection in iot-based smart city applications,"['mm rashid', 'j kamruzzaman', 'mm hassan', 't imam']",computers & security,google,44,,14.66666666666667,,none,maybe_include,include,include,pass,not_survey,nids,not_reviewed_at_this_stage,yes,no,not_selected_for_taxonomy_mapping,no,unranked
