workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
2334,2023,task assignment with minimum cost for multi-uav system via reinforcement learning*,w. lu; h. liu; z. ren; q. gao; d. liu; x. wang; m. guo,chinese control conference (ccc),ieee,1,25,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2341,2024,crowd modeling and control via cooperative adaptive filtering,z. wan; s. sanei,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,0,129,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2344,2022,network traffic classification with flow based approach,s. özdel; p. damla ateş; ç. ateş; m. koca; e. anarım,signal processing and communications applications conference (siu),ieee,1,19,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2345,2024,adaptive malware detection in windows portable executables (wpes),a. sathish; n.babu; m. bhavani; k. divya; b. jhoshna; t. hemavathi,asian conference on innovation in technology (asiancon),ieee,0,16,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2350,2023,meta-learning with evolutionary strategy for resilience optimization of image recognition system,v. moskalenko; a. korobov; a. kudravcev; m. boiko,ieee international conference on intelligent data acquisition and advanced computing systems: technology and applications (idaacs),ieee,1,17,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2360,2023,learning human behavior for bot detection: a perspective on mouse movement,h. niu; c. cheng; z. cai,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2363,2023,demystifying privacy and security issues in potentially harmful mobile applications,k. zhao,ieee international conference on distributed computing systems (icdcs),ieee,0,17,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2365,2023,computational vision for analyzing student emotions in e-learning: a preliminary study,m. d. d. nascimento; f. c. m. b. oliveira; v. w. s. de oliveira; r. m. machado; m. bomfim; a. r. p. damasceno,ieee frontiers in education conference (fie),ieee,0,20,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2368,2024,adversarial attack resilient ml-assisted hardware trojan detection technique*,m. alkurdi; a. ghimire; f. amsaad,ieee computer society annual symposium on vlsi (isvlsi),ieee,0,21,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2370,2024,disinformation at scale: detecting ai-human composite images via convolution ensembles,y. yoo; d. na; s. nathanson; y. cao; l. watkins,ieee military communications conference (milcom),ieee,0,20,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2371,2022,multi-spacecraft fly-around control method for mixed cooperative-competitive scenarios,y. wang; l. yuan; h. huang; l. tang; y. geng,china automation congress (cac),ieee,1,24,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2372,2023,big data analytics for anomaly detection in blockchain,m. l. özbilen; e. özcan; m. b. keleş; m. zeybel; h. dervişoğlu; a. doğan; m. haklıdır,signal processing and communications applications conference (siu),ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2380,2024,detection and identification of cyber-attacks in switched cyber-physical systems,m. kazemi; k. khorasani,"international conference on control, decision and information technologies (codit)",ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2382,2024,behavior recognition and anomaly detection utilizing memory electromagnetic emanation,j. guo; y. xu; m. zhang; w. huang; h. guo,ieee military communications conference (milcom),ieee,0,20,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2390,2022,dnn model architecture fingerprinting attack on cpu-gpu edge devices,k. patwari; s. m. hafiz; h. wang; h. homayoun; z. shafiq; c. -n. chuah,ieee european symposium on security and privacy (euros&p),ieee,21,47,7,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2403,2024,regret-optimal defense against stealthy adversaries: a system level approach,h. tsukamoto; j. hajar; s. -j. chung; f. y. hadaegh,ieee conference on decision and control (cdc),ieee,1,49,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2405,2024,a set-based control mode selection approach for active detection of false data injection cyberattacks,s. narasimhan; n. h. el-farra; m. j. ellis,american control conference (acc),ieee,1,47,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2407,2022,insights on using deep learning to spoof inertial measurement units for stealthy attacks on uavs,k. h. kim; d. kara; v. paruchuri; s. mohan; g. kimberly; d. osipychev; j. h. kim; j. d. eckhardt; m. pajic,ieee military communications conference (milcom),ieee,0,20,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2442,2023,"android, notify me when it is time to go phishing",a. ruggia; a. possemato; a. merlo; d. nisi; s. aonzo,ieee european symposium on security and privacy (euros&p),ieee,11,47,5.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2449,2022,adaptive-gravity: a defense against adversarial samples,a. mirzaeian; z. tian; s. m. p. d; b. s. latibari; i. savidis; h. homayoun; a. sasan,international symposium on quality electronic design (isqed),ieee,1,18,0.33333333333333331,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2451,2022,differential game approach for modelling and defense of false data injection attacks targeting energy metering systems,j. bi; s. he; f. luo; j. chen; d. -w. huang; m. sun,"ieee international conference on trust, security and privacy in computing and communications (trustcom)",ieee,4,19,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2452,2022,privacy attacks based on correlation of dataset identifiers: assessing the risk,o. podoliaka; v. mushkatblat; a. kaplan,ieee annual computing and communication workshop and conference (ccwc),ieee,4,43,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2460,2023,gbmia: gradient-based membership inference attack in federated learning,x. wang; n. wang; l. wu; z. guan; x. du; m. guizani,ieee international conference on communications,ieee,3,76,1.5,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2467,2023,membership inference attacks against the graph classification,j. yang; h. li; w. fan; x. zhang; m. hao,globecom - ieee global communications conference,ieee,2,60,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2468,2024,secure bacnet device communication and verification for ms/tp networks,t. yimer; o. toutsop; k. kornegay,ieee world ai iot congress (aiiot),ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2470,2022,privacy-preserved neural graph similarity learning,y. hou; w. x. zhao; y. li; j. -r. wen,ieee international conference on data mining (icdm),ieee,1,54,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2479,2024,unsupervised approach for electricity theft detection combining recurrent neural networks and rule-based policy,a. ajuz; m. abdelhakim,"ieee international conference on trust, privacy and security in intelligent systems, and applications (tps-isa)",ieee,0,15,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2482,2022,black-box attacks to log-based anomaly detection,s. huang; y. liu; c. fung; h. yang; z. luan,international conference on network and service management (cnsm),ieee,0,19,0,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2507,2022,wtagraph: web tracking and advertising detection using graph neural networks,z. yang; w. pei; m. chen; c. yue,ieee symposium on security and privacy (sp),ieee,33,112,11,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2517,2022,detection of electricity theft false data injection attacks in smart grids,a. takiddin; m. ismail; e. serpedin,european signal processing conference (eusipco),ieee,12,32,4,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2528,2022,autonomous vehicle parking in dynamic environments: an integrated system with prediction and motion planning,j. leu; y. wang; m. tomizuka; s. di cairano,ieee international conference on robotics and automation (icra),ieee,12,122,4,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2529,2023,stochastic-hmds: adversarial-resilient hardware malware detectors via undervolting,m. s. islam; i. alouani; k. n. khasawneh,acm/ieee design automation conference (dac),ieee,8,51,4,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2531,2024,towards sustainable secureml: quantifying carbon footprint of adversarial machine learning,s. m. hasan; a. r. shahid; a. imteaj,ieee international conference on communications workshops (icc workshops),ieee,4,38,4,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2532,2023,learning models of adversarial agent behavior under partial observability,s. ye; m. natarajan; z. wu; r. paleja; l. chen; m. c. gombolay,ieee/rsj international conference on intelligent robots and systems (iros),ieee,6,86,3,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
2534,2022,unreasonable effectiveness of last hidden layer activations for adversarial robustness,o. f. tuna; f. o. catak; m. t. eskil,"ieee annual computers, software, and applications conference (compsac)",ieee,5,29,1.666666666666667,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
